Year,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness 10-19 years,thinness 5-9 years,Income composition of resources,Schooling,Status_Developed,Status_Developing,Life expectancy
2009,0.733340983,-0.113137995,0.335544113,-0.372825387,-0.208966697,0.212746587,-0.121724573,-0.798116682,0.320917528,-0.783256927,0.042010691,-0.484424365,-0.210278727,-0.169257255,-0.174720983,-0.813822191,-1.123241315,-0.450544654,0.450544654,62.5
2008,0.798597307,-0.113137995,0.360777531,-0.3619717,-0.208966697,0.152490326,-0.115727677,-0.842226671,0.00154022,-0.870321911,0.117784049,-0.483961667,-0.225728054,-0.147132396,-0.153052251,-0.833219436,-1.154219476,-0.450544654,0.450544654,62.1
2007,0.85569659,-0.104985427,0.393580975,-0.365369441,-0.208966697,-1.710432402,-0.10973078,-0.930446651,-0.149743768,-0.870321911,0.174614068,-0.488183815,-0.061110279,-0.147132396,-0.153052251,-0.852616681,-1.154219476,-0.450544654,0.450544654,61.8
2006,-1.085679047,-0.104985427,0.418814393,-0.389350869,-0.208966697,0.042020515,-0.10973078,-0.97455664,-0.090911106,-3.351673952,0.288274105,-0.528326168,-0.210902263,-0.125007537,-0.131383519,-0.867164614,-1.185197638,-0.450544654,0.450544654,61.1
2005,-1.077522006,-0.104985427,0.264890541,-0.374362914,-0.208966697,-0.013214391,-0.103733884,-3.400606068,-0.633012064,-3.351673952,0.401934143,-0.498966027,-0.21130449,-0.102882678,-0.109714787,-0.881712548,-1.2161758,-0.450544654,0.450544654,65
2004,-1.053050885,-0.096832859,0.398627658,-0.361698769,-0.208966697,-0.063427942,-0.103733884,-1.106886609,-0.128732103,-1.218581846,0.477707501,-0.504508644,-0.068727603,-0.080757819,-0.088046056,-0.891411171,-1.247153962,-0.450544654,0.450544654,58.7
2003,-1.289605059,-0.096832859,0.534888117,-0.371401389,-0.208966697,-0.113641492,-0.097736988,-1.195106588,-0.250599761,-1.30564683,0.53453752,-0.50867516,-0.071209671,-0.080757819,-0.066377324,-0.905959104,-1.247153962,-0.450544654,0.450544654,59.7
2002,-1.044893844,-0.088680291,0.398627658,-0.368497245,-0.208966697,-0.158833688,-0.091740091,-1.283326567,-0.187564765,-1.52330929,0.572424199,-0.504134668,-0.073677695,-0.05863296,-0.044708592,-0.920507038,-1.278132124,-0.450544654,0.450544654,59.3
2001,-1.028579763,-0.088680291,0.42890776,-0.363442772,-0.194192745,-0.199004528,-0.085743195,-1.371546547,-0.120327437,-1.653906766,0.610310878,-0.502660696,-0.076151758,-0.036508101,-0.044708592,-0.925356349,-1.309110286,-0.450544654,0.450544654,58.9
2000,-1.028579763,-0.080527722,0.068069878,-0.356851812,-0.116792105,-0.239175369,-0.079746298,-3.444716058,0.287298864,-1.828036734,0.629254218,-0.499168432,-0.225937529,-0.014383242,-0.023039861,-0.944753594,-1.340088448,-0.450544654,0.450544654,58.6
2015,-0.114991228,-0.219121383,-0.174170938,-0.39272076,-0.208966697,0.614454992,-0.223671811,0.613402985,0.732746163,0.609782816,-0.280026082,-0.36565716,-0.211818129,-0.611754435,-0.608095617,-0.052480324,-0.286830943,-0.450544654,0.450544654,74.6
2014,-0.098677147,-0.219121383,-0.416411754,-0.226345824,-0.208966697,-1.685325627,-0.223671811,0.613402985,1.178193461,0.609782816,-0.280026082,-0.37163518,-0.211950615,-0.611754435,-0.608095617,-0.07672688,-0.224874619,-0.450544654,0.450544654,74.5
2013,-1.191720573,-0.210968815,-0.35585155,-0.242542329,-0.208966697,0.529091956,-0.223671811,0.613402985,1.358893781,0.609782816,-0.261082743,-0.379224451,-0.076757056,-0.589629576,-0.608095617,-0.096124125,-0.162918296,-0.450544654,0.450544654,74.3
2012,-0.082363066,-0.210968815,-0.35585155,-0.217581175,-0.208966697,0.48389976,-0.223671811,0.613402985,1.62364076,0.609782816,-0.261082743,-0.37624361,-0.212534822,-0.589629576,-0.608095617,-0.096124125,-0.162918296,-0.450544654,0.450544654,74.1
2011,-0.066048985,-0.210968815,-0.358374891,-0.377226715,-0.208966697,0.44372892,-0.217674915,0.613402985,1.115158466,0.609782816,-0.261082743,-0.517071098,-0.225971917,-0.589629576,-0.586426886,-0.110672059,-0.131940134,-0.450544654,0.450544654,73.9
2010,-0.041577864,-0.210968815,-0.358374891,-0.247190709,-0.208966697,0.403558079,-0.217674915,0.613402985,1.06473047,0.609782816,-0.261082743,-0.393832729,-0.084814597,-0.567504717,-0.586426886,-0.134918615,-0.193896457,-0.450544654,0.450544654,73.6
2009,-0.033420824,-0.210968815,-0.363421575,-0.254890796,-0.208966697,0.358365884,-0.217674915,0.613402985,1.228621458,0.609782816,-0.242139403,-0.402240891,-0.22597183,-0.567504717,-0.586426886,-0.149466549,-0.255852781,-0.450544654,0.450544654,73.4
2008,-0.017106743,-0.210968815,-0.348281524,-0.281004707,-0.208966697,0.318195043,-0.217674915,0.436963027,1.043718805,0.435652848,-0.223196064,-0.406818156,-0.090420333,-0.567504717,-0.564758154,-0.178562417,-0.317809105,-0.450544654,0.450544654,73.2
2007,-1.183563533,-0.202816246,-0.34323484,-0.285546814,-0.208966697,0.278024203,-0.211678018,0.481073017,0.829399822,0.47918534,-0.204252724,-0.418210425,-0.213886554,-0.545379858,-0.564758154,-0.212507595,-0.379765429,-0.450544654,0.450544654,73
2006,-0.000792662,-0.202816246,-0.325571448,-0.299782836,-0.208966697,0.237853362,-0.211678018,0.481073017,0.720139164,0.522717832,-0.185309384,-0.429310388,-0.214301189,-0.545379858,-0.543089422,-0.246452774,-0.410743591,-0.450544654,0.450544654,72.8
2005,0.015521419,-0.202816246,-0.325571448,-0.294588122,-0.208966697,0.202703877,-0.211678018,0.657512975,0.795781158,0.653315308,-0.166366045,-0.438328789,-0.214593605,-0.523254999,-0.543089422,-0.275548642,-0.472699915,-0.450544654,0.450544654,72.5
2004,0.0318355,-0.202816246,-0.378561626,-0.302037215,-0.208966697,0.162533036,-0.205681122,0.481073017,0.829399822,0.47918534,-0.109536026,-0.445068839,-0.214823146,-0.50113014,-0.521420691,-0.304644509,-0.534656238,-0.450544654,0.450544654,72.2
2003,0.039992541,-0.194663678,-0.373514942,-0.299058432,-0.208966697,0.122362196,-0.205681122,0.392853037,0.997493142,0.392120356,-0.071649347,-0.449389753,-0.214654897,-0.50113014,-0.521420691,-0.328891065,-0.5656344,-0.450544654,0.450544654,71.9
2002,0.064463662,-0.194663678,-0.360898233,-0.318120029,-0.208966697,-1.725496468,-0.205681122,0.525183006,0.573057509,0.522717832,-0.052706007,-0.451142798,-0.107988309,-0.479005281,-0.499751959,-0.353137622,-0.627590724,-0.450544654,0.450544654,71.6
2001,0.080777743,-0.194663678,-0.449215197,-0.385320714,-0.208966697,0.042020515,-0.199684225,0.701622965,0.404964188,0.566250324,-0.033762668,-0.524172668,-0.215776671,-0.479005281,-0.478083227,-0.372534867,-0.689547048,-0.450544654,0.450544654,71.3
2000,0.105248865,-0.194663678,-0.482018641,-0.378843252,-0.208966697,0.001849674,-0.199684225,0.216413079,0.299905863,0.47918534,-0.014819328,-0.518776219,-0.113885609,-0.456880422,-0.478083227,-0.401630734,-0.72052521,-0.450544654,0.450544654,71
2015,-0.221032755,-0.243579088,-0.810053079,-0.39272076,-0.208966697,1.307401991,-0.247659396,0.701622965,0.461695684,0.6968478,-0.317912761,0.353558496,-0.210295416,-0.72237873,-0.716439276,0.97072435,1.076208181,2.219535827,-2.219535827,75.8
2014,-0.196561633,-0.243579088,-1.138087518,-0.315190543,-0.208966697,1.27727386,-0.247659396,0.701622965,0.623485505,0.6968478,-0.317912761,0.479094815,-0.055722789,-0.700253871,-0.716439276,0.97072435,1.138164504,2.219535827,-2.219535827,75.6
2013,-0.180247552,-0.243579088,1.604785055,-0.317960295,-0.208873779,1.24714573,-0.2416625,0.701622965,0.678115834,0.6968478,-0.317912761,0.442962916,-0.210207463,-0.700253871,-0.694770544,0.922231238,1.014251857,2.219535827,-2.219535827,75.5
2012,-0.123148269,-0.243579088,1.703195386,-0.313584296,-0.208780861,1.2170176,-0.2416625,0.701622965,0.766364827,0.6968478,-0.317912761,0.387135411,-0.210155603,-0.700253871,-0.694770544,0.917381926,1.014251857,2.219535827,-2.219535827,75
2011,-1.191720573,-0.243579088,1.76375559,-0.384135942,-0.208502107,1.186889469,-0.2416625,0.701622965,0.808388157,0.6968478,-0.317912761,-0.428504394,-0.053891005,-0.700253871,-0.694770544,0.907683304,1.014251857,2.219535827,-2.219535827,74.8
2010,-0.041577864,-0.243579088,1.579551636,-0.383462007,-0.208966697,1.151739984,-0.2416625,0.701622965,0.81259049,0.6968478,-0.317912761,-0.437340741,-0.227423175,-0.678129012,-0.673101813,0.888286059,0.983273695,2.219535827,-2.219535827,74.5
2009,0.007364379,-0.243579088,1.751138881,0.224436279,-0.208873779,1.121611853,-0.2416625,0.701622965,0.6865205,0.6968478,-0.317912761,0.396652051,-0.227211872,-0.678129012,-0.673101813,0.883436748,0.983273695,2.219535827,-2.219535827,74.2
2008,0.0318355,-0.235426519,1.796559034,-0.30516189,-0.208966697,-1.620048011,-0.2416625,0.701622965,0.594069174,0.6968478,-0.317912761,0.590226876,-0.22502048,-0.656004153,-0.651433081,0.864039503,0.983273695,2.219535827,-2.219535827,74.1
2007,0.121562946,-0.235426519,2.026183141,-0.314035191,-0.208966697,1.061355593,-0.2416625,0.701622965,0.669711168,0.6968478,-0.317912761,0.459371087,-0.227154217,-0.656004153,-0.651433081,0.849491569,0.983273695,2.219535827,-2.219535827,73.5
2006,0.129719986,-0.235426519,2.180106992,0.233253355,-0.208873779,1.031227462,-0.2416625,0.701622965,0.917648815,0.6968478,-0.317912761,0.28429375,-0.227127086,-0.633879294,-0.629764349,0.81554639,0.952295533,2.219535827,-2.219535827,73.4
2005,0.170505189,-0.235426519,2.124593472,0.241743253,-0.208780861,1.006120687,-0.2416625,0.701622965,0.993290809,0.6968478,-0.317912761,0.267312381,-0.227098755,-0.633879294,-0.629764349,0.781601211,0.890339209,2.219535827,-2.219535827,72.9
2004,-1.167249452,-0.235426519,2.210387094,-0.321975136,-0.208966697,0.975992557,-0.2416625,0.701622965,1.211812126,0.6968478,-0.317912761,-0.442069419,-0.225386666,-0.611754435,-0.608095617,0.771902589,0.983273695,2.219535827,-2.219535827,72.9
2003,0.18681927,-0.235426519,2.200293727,0.103555821,-0.208966697,0.945864426,-0.2416625,0.701622965,1.052123471,0.6968478,-0.317912761,0.06919728,-0.207768136,-0.611754435,-0.608095617,0.728258788,0.859361047,2.219535827,-2.219535827,72.5
2002,0.18681927,-0.235426519,2.212910436,-0.388391939,-0.208966697,0.920757651,-0.2416625,0.657512975,0.652901836,0.6968478,-0.317912761,-0.484614448,-0.225408907,-0.589629576,-0.586426886,0.684614986,0.766426562,2.219535827,-2.219535827,72.5
2001,0.19497631,-0.235426519,2.185153676,-0.389059171,-0.207108338,0.895650876,-0.2416625,0.701622965,0.501617848,0.6968478,-0.317912761,-0.494485609,-0.206758365,-0.589629576,-0.586426886,0.655519119,0.642513914,2.219535827,-2.219535827,72.3
2000,0.260232634,-0.235426519,1.94291286,-0.356417213,-0.208873779,0.8705441,-0.2416625,0.701622965,0.707532165,0.6968478,-0.317912761,-0.201080678,-0.225302699,-0.567504717,-0.564758154,0.616724629,0.549579428,2.219535827,-2.219535827,71.7
2015,-0.914381197,-0.243579088,1.341095833,-0.39272076,-0.208966697,1.116590498,-0.247659396,0.392853037,0.972279144,0.392120356,-0.317912761,-0.12149163,-0.226836845,-0.855127884,-0.868120398,1.382915807,2.129465685,2.219535827,-2.219535827,82.7
2014,-0.914381197,-0.243579088,0.739278806,3.583397092,-0.208966697,-1.615026656,-0.247659396,-3.2682761,1.237026124,-3.221076476,-0.317912761,3.226811691,-0.221727937,-0.855127884,-0.868120398,1.363518562,2.129465685,2.219535827,-2.219535827,82.5
2013,-1.273290978,-0.243579088,0.70395202,-0.024425428,-0.208966697,-1.635112076,-0.247659396,0.348743048,1.19080046,0.348587864,-0.317912761,-0.189767355,-0.221790969,-0.855127884,-0.868120398,1.324724072,2.129465685,2.219535827,-2.219535827,82.4
2012,-1.273290978,-0.243579088,0.830119112,2.891901955,-0.208966697,1.051312883,-0.247659396,0.260523069,1.161384129,0.26152288,-0.317912761,2.643724556,-0.226855971,-0.855127884,-0.868120398,1.295628204,2.0365312,2.219535827,-2.219535827,82.5
2011,-0.898067116,-0.243579088,0.910866051,-0.389325561,-0.208966697,1.031227462,-0.247659396,0.525183006,1.14877713,0.522717832,-0.317912761,-0.528989491,-0.226869928,-0.877252743,-0.868120398,1.261683025,2.005553038,2.219535827,-2.219535827,82.1
2010,-0.881753035,-0.243579088,0.941146153,2.500278626,-0.208966697,1.011142042,-0.247659396,0.569292996,1.237026124,0.566250324,-0.317912761,2.453351079,-0.226871198,-0.877252743,-0.868120398,1.261683025,1.943596714,2.219535827,-2.219535827,81.8
2009,-0.865438954,-0.243579088,1.438244494,-0.061501614,-0.208966697,0.991056622,-0.247659396,0.569292996,1.346286782,0.566250324,-0.317912761,-0.212655693,-0.221882594,-0.877252743,-0.868120398,1.261683025,1.943596714,2.219535827,-2.219535827,81.6
2008,-0.840967832,-0.243579088,1.001706356,3.274997872,-0.208966697,0.970971202,-0.247659396,0.657512975,1.211812126,0.653315308,-0.317912761,3.449048102,-0.221901476,-0.877252743,-0.868120398,1.251984403,1.88164039,2.219535827,-2.219535827,81.4
2007,-0.832810792,-0.243579088,0.759465541,5.408607336,-0.208966697,0.955907136,-0.247659396,0.613402985,1.19080046,0.609782816,-0.317912761,4.36409267,-0.222003246,-0.877252743,-0.868120398,1.227737847,1.88164039,2.219535827,-2.219535827,81.3
2006,-0.816496711,-0.243579088,0.67619526,0.090510649,-0.208966697,0.935821716,-0.247659396,0.613402985,1.279049454,0.609782816,-0.317912761,-0.13015294,-0.22683742,-0.877252743,-0.868120398,1.213189913,1.850662228,2.219535827,-2.219535827,81.1
2005,-0.80833967,-0.243579088,0.638345133,4.728531099,-0.208966697,0.910714941,-0.247659396,0.525183006,1.384107779,0.522717832,-0.317912761,3.497365876,-0.222261362,-0.877252743,-0.868120398,1.188943357,1.788705904,2.219535827,-2.219535827,81
2004,-0.783868549,-0.243579088,0.572738245,3.704829121,-0.208966697,0.890629521,-0.247659396,0.701622965,1.543796433,0.6968478,-0.317912761,2.82879775,-0.226915871,-0.855127884,-0.868120398,1.159847489,1.912618552,2.219535827,-2.219535827,88
2003,-0.783868549,-0.243579088,0.527318092,-0.043240768,-0.208966697,0.86050139,-0.247659396,0.613402985,-1.771844309,0.609782816,-0.317912761,-0.249685336,-0.222386887,-0.855127884,-0.868120398,1.12590231,1.695771419,2.219535827,-2.219535827,87
2002,-1.256976897,-0.243579088,0.527318092,2.472589912,-0.208966697,0.835394615,-0.247659396,0.525183006,1.657259424,0.522717832,-0.317912761,1.75987093,-0.222421658,-0.855127884,-0.868120398,1.091957131,1.571858771,2.219535827,-2.219535827,84
2001,-0.726769265,-0.243579088,0.466757888,2.039128473,-0.208966697,0.805266484,-0.247659396,0.392853037,1.346286782,0.392120356,-0.317912761,1.515561638,-0.222466122,-0.855127884,-0.868120398,1.067710575,1.540880609,2.219535827,-2.219535827,80
2000,-0.710455184,-0.243579088,0.416291051,2.40564313,-0.208966697,0.775138354,-0.247659396,0.657512975,1.41352411,0.653315308,-0.317912761,1.746772218,-0.226935866,-0.855127884,-0.868120398,1.033765396,1.447946123,2.219535827,-2.219535827,79.7
2015,0.162348148,7.175258032,0.025173067,-0.39272076,8.189606709,-1.007442693,6.348926587,0.1281931,0.449088685,0.174457896,-0.298969422,-0.416733476,-0.203141715,4.830960882,4.852424781,-0.091274814,-0.162918296,-0.450544654,0.450544654,68.3
2014,0.18681927,7.558428741,-0.365944917,-0.351041699,7.183862979,-1.037570824,6.948616222,0.039973121,-0.51534674,0.087392912,-0.298969422,-0.419604036,22.2891338,4.853085741,4.874093513,-0.130069304,-0.162918296,-0.450544654,0.450544654,68
2013,0.211290391,7.908989176,-0.35585155,-0.360121732,1.075345003,-1.067698954,7.548305857,-0.048246859,-0.582584068,0.000327928,-0.298969422,-0.428266855,1.997609746,4.853085741,4.895762244,-0.168863794,-0.193896457,-0.450544654,0.450544654,67.6
2012,-1.159092411,8.724246002,-0.358374891,-0.361423654,1.525625317,-1.09280573,8.147995492,-0.180576827,-0.64141673,-0.043204564,-0.298969422,-0.42864009,1.971673296,4.8752106,4.917430976,-0.212507595,-0.255852781,-0.450544654,0.450544654,67.3
2011,0.260232634,8.724246002,-0.38360831,-0.361598877,2.916235135,-1.12293386,8.747685127,-0.180576827,-0.666630728,-0.043204564,-0.298969422,-0.427587963,1.943094291,4.8752106,4.939099708,-0.261000708,-0.410743591,-0.450544654,0.450544654,66.8
2010,0.284703756,9.539502829,-0.441645172,-0.364909394,2.714045708,-1.148040635,9.347374762,-0.312906796,-0.687642393,-0.173802039,-0.298969422,-0.435890933,-0.01165544,4.897335459,4.96076844,-0.314343132,-0.534656238,-0.450544654,0.450544654,66.4
2009,-1.2977621,10.35475966,-0.509775401,-0.3923141,5.011906244,-1.173147411,9.947064396,-0.445236765,-0.645619063,-0.391464499,-0.298969422,-0.53091652,1.885726562,4.897335459,4.96076844,-0.343438999,-0.503678076,-0.450544654,0.450544654,66
2008,-1.126464249,10.35475966,-0.653605886,-0.371992187,3.903395278,-1.198254186,10.54675403,-0.621676723,-0.662428395,-3.30814146,-0.280026082,-0.46127163,1.855925665,4.897335459,4.982437171,-0.377384178,-0.596612562,-0.450544654,0.450544654,65.5
2007,-1.101993128,11.17001648,-0.739399508,-0.390199073,3.614048828,-1.223360961,11.14644367,-0.709896703,-0.708654058,-0.826789419,-0.280026082,-0.523835122,20.30213495,4.919460318,5.004105903,-0.42587729,-0.689547048,-0.450544654,0.450544654,65.2
2006,-1.085679047,11.98527331,-0.794913028,-0.375928316,5.754970972,-1.248467737,11.7461333,-0.754006692,-0.700249392,-0.783256927,-0.280026082,-0.47554387,19.99404708,4.919460318,5.004105903,-0.474370403,-0.751503372,-0.450544654,0.450544654,64.8
2005,0.407059363,11.98527331,-0.820146447,-0.391030102,3.202143621,-1.268553157,11.7461333,-0.798116682,-0.687642393,-0.783256927,-0.280026082,-0.526725561,19.68325266,4.941585177,5.025774635,-0.522863515,-0.844437857,-0.450544654,0.450544654,64.4
2004,0.431530484,12.80053013,-0.83780984,-0.379551525,4.942682383,-1.293659932,12.34582294,-1.106886609,-0.712856391,-0.870321911,-0.280026082,-0.487789905,19.3703029,4.941585177,5.047443366,-0.561658005,-0.906394181,-0.450544654,0.450544654,64
2003,0.447844565,13.61578696,-0.840333181,-0.383336458,4.171835192,-1.313745352,12.94551257,-1.150996599,-0.679237727,-0.957386895,-0.280026082,-0.493534131,-0.021589611,4.963710036,5.069112098,-0.624699052,-1.092263153,-0.450544654,0.450544654,63.7
2002,0.472315687,13.61578696,-0.863043258,-0.384140356,3.511839099,-1.333830773,13.54520221,-1.106886609,-0.637214397,-1.044451878,-0.280026082,-0.498896371,0.103000436,4.985834895,5.09078083,-0.653794919,-1.154219476,-0.450544654,0.450544654,63.3
2001,0.496786808,14.43104379,-0.888276676,-0.38356646,4.602323986,-1.353916193,14.14489184,-1.106886609,-0.595191067,-1.044451878,-0.280026082,-0.500267913,2.756740951,5.007959754,5.112449562,-0.678041475,-1.185197638,-0.450544654,0.450544654,62.9
2000,0.513100889,14.43104379,-0.905940069,-0.383439888,3.399501315,-1.374001613,14.74458148,-1.150996599,-0.696047059,-1.08798437,-0.280026082,-0.500860676,-0.200696402,5.052209472,5.134118293,-0.702288032,-1.185197638,-0.450544654,0.450544654,62.5
2015,0.121562946,0.685813694,-1.011920426,-0.39272076,1.194001206,-0.570584803,0.567918507,-3.312386089,-0.992311536,-0.217334531,-0.280026082,-0.293301354,4.265275324,-0.766628448,-0.803114203,0.253026285,0.239797809,-0.450544654,0.450544654,69.1
2014,0.146034067,0.726576536,-1.117900783,-0.296344008,0.993670138,-0.615776999,0.603899885,-3.312386089,-1.288576013,-0.217334531,-0.280026082,-0.282166601,4.212527994,-0.766628448,-0.803114203,0.23362904,0.239797809,-0.450544654,0.450544654,68.9
2013,0.162348148,0.767339377,-1.117900783,-0.381714528,0.5733094,-0.660969194,0.639881263,0.1281931,-1.254957349,0.087392912,-0.280026082,-0.506319602,0.21168251,-0.744503589,-0.781445471,0.209382484,0.239797809,-0.450544654,0.450544654,68.7
2012,0.178662229,0.808102218,-1.120424125,-0.270138316,1.230239201,-0.70616139,0.675862641,0.039973121,-1.267564348,0.000327928,-0.280026082,-0.268099738,4.103798359,-0.744503589,-0.75977674,0.170587994,0.146863323,-0.450544654,0.450544654,68.5
2011,0.19497631,0.84886506,-1.120424125,-0.290654958,1.825285658,-0.751353585,0.717840916,-0.092356848,-1.347408675,-0.086737056,-0.280026082,-0.271945105,0.200288101,-0.72237873,-0.738108008,0.136642815,0.053928838,-0.450544654,0.450544654,68.3
2010,0.211290391,0.881475333,-1.120424125,-0.300931456,1.544301822,-0.796545781,0.753822294,-0.048246859,-1.334801676,-0.086737056,-0.280026082,-0.309253924,3.993133116,-0.72237873,-0.738108008,0.107546947,-0.008027486,-0.450544654,0.450544654,68.1
2009,0.227604472,0.922238174,-1.120424125,-0.332121453,1.725398878,-0.836716621,0.795800568,0.08408311,-1.296980679,-0.217334531,-0.280026082,-0.370794588,0.189097634,-0.700253871,-0.716439276,0.054204524,-0.131940134,-0.450544654,0.450544654,67.9
2008,0.227604472,0.971153584,-1.122947467,-0.387776681,1.219089049,-0.876887462,0.837778843,-0.004136869,-1.305385345,-0.260867023,-0.298969422,-0.516788636,3.882368016,-0.700253871,-0.694770544,0.034807279,-0.131940134,-0.450544654,0.450544654,67.7
2007,-1.159092411,1.011916425,-1.125470809,-0.343280294,1.59884465,-1.820902214,0.879757117,-0.268796807,-1.183517688,-0.434996991,-0.298969422,-0.399343125,3.827199318,-0.678129012,-0.694770544,0.020259345,-0.348787267,-0.450544654,0.450544654,67.5
2006,0.243918553,1.052679266,-1.125470809,-0.358029325,1.688603375,-0.957229143,0.915738495,-0.224686817,-1.263362015,-0.478529483,-0.317912761,-0.418663052,0.172553716,-0.678129012,-0.673101813,-0.008836523,-0.379765429,-0.450544654,0.450544654,67.3
2005,-1.159092411,1.085289539,-1.125470809,-0.390128254,1.26406133,-0.992378628,0.95771677,-0.180576827,-1.313790011,-0.478529483,-0.317912761,-0.52320739,0.16711454,-0.656004153,-0.651433081,-0.023384456,-0.317809105,-0.450544654,0.450544654,67.2
2004,0.423373444,1.17496779,-1.125470809,-0.366052285,2.50154239,-1.032549469,1.173605038,-0.180576827,-1.490287997,-0.522061975,-0.317912761,-0.450018222,3.66405847,-0.656004153,-0.651433081,-0.047631013,-0.348787267,-0.450544654,0.450544654,65.3
2003,0.227604472,1.166815222,-1.12799415,-0.388645343,2.063527244,-1.067698954,1.041673319,-3.312386089,-1.423050669,-0.522061975,-0.317912761,-0.520509068,0.164920781,-0.656004153,1.320421507,-0.100973437,-0.410743591,-0.450544654,0.450544654,66.9
2002,0.227604472,1.199425495,-1.12799415,-0.371920777,1.13760002,-1.107869795,1.083651593,-3.312386089,-1.532311327,-3.30814146,-0.317912761,-0.467857312,-0.189559639,1.357358017,1.342090239,-0.125219993,-0.472699915,-0.450544654,0.450544654,66.7
2001,0.219447432,1.240188336,-1.125470809,-0.376362371,0.146444405,-1.14301928,1.125629868,-0.268796807,-1.549120659,-0.304399515,-0.317912761,-0.47871589,-0.19008532,1.357358017,1.342090239,-0.144617238,-0.472699915,-0.450544654,0.450544654,66.5
2000,0.219447432,1.280951178,-1.125470809,-0.391066854,0.101750879,-1.173147411,1.173605038,-0.489346755,-1.654178985,-0.347932007,-0.317912761,-0.526646153,0.14071746,1.357358017,1.363758971,-0.178562417,-0.441721753,-0.450544654,0.450544654,66.3
2015,-0.63704182,-0.096832859,-1.131779163,-0.39272076,-0.151822166,1.051312883,-0.121724573,0.657512975,-0.622506232,0.653315308,-0.317912761,-0.161775115,1.195950715,0.804236542,0.800371946,0.679765675,0.828382885,-0.450544654,0.450544654,75.5
2014,-0.63704182,-0.088680291,-1.138087518,-0.39272076,-0.199767821,0.991056622,-0.115727677,0.701622965,0.409166521,0.6968478,-0.317912761,-0.108909245,1.164118358,0.759986824,0.757034482,0.66036843,0.859361047,-0.450544654,0.450544654,75.4
2013,-0.63704182,-0.080527722,-1.138087518,-0.39272076,-0.191405207,0.925779006,-0.10973078,0.657512975,0.241073201,0.653315308,-0.317912761,-0.133884688,1.137966655,0.737861965,0.73536575,0.655519119,0.890339209,-0.450544654,0.450544654,75.3
2012,-0.620727739,-0.072375154,-1.138087518,-0.39272076,-0.178117942,0.865522745,-0.103733884,0.701622965,0.446987518,0.6968478,-0.317912761,-0.134826022,1.118223767,0.693612247,0.713697019,0.587628761,0.456644943,-0.450544654,0.450544654,75.1
2011,-0.555471415,-0.064222586,-1.133040834,-0.39272076,-0.202183687,0.805266484,-0.097736988,0.701622965,0.505820181,0.6968478,-0.317912761,0.063910819,1.10114343,0.671487388,0.692028287,0.539135649,0.301754133,-0.450544654,0.450544654,74.7
2010,-1.183563533,-0.064222586,-1.133040834,-0.39272076,-0.158976847,0.745010224,-0.091740091,0.701622965,0.959672145,0.6968478,-0.317912761,-0.031990641,1.08427826,0.649362529,0.670359555,0.490642536,0.239797809,-0.450544654,0.450544654,74.1
2009,-0.318917241,-0.056070018,-1.133040834,-0.39272076,-0.184622198,0.689775318,-0.085743195,0.701622965,0.720139164,0.6968478,-0.317912761,-0.10126395,1.065985133,0.62723767,0.648690823,0.456697357,0.208819647,-0.450544654,0.450544654,73.3
2008,-0.212875714,-0.047917449,-1.135564176,-0.39272076,-0.197166119,0.634540412,-0.079746298,0.701622965,0.152824208,0.6968478,-0.317912761,-0.110296889,1.048507825,0.605112811,0.627022092,0.398505622,-0.008027486,-0.450544654,0.450544654,72.7
2007,-0.188404593,-0.039764881,-1.135564176,-0.39272076,-0.196608611,-1.675282917,-0.073749402,0.657512975,-0.032078444,0.6968478,-0.317912761,-0.170833128,1.031123012,0.582987952,0.627022092,0.340313887,-0.100961972,-0.450544654,0.450544654,72.4
2006,-0.180247552,-0.031612313,-1.135564176,-0.39272076,-0.188524751,0.534113311,-0.067752506,0.701622965,0.014147219,0.653315308,-0.317912761,-0.255523828,1.012960614,0.560863093,0.60535336,0.282122152,-0.224874619,-0.450544654,0.450544654,72.2
2005,-0.180247552,-0.023459744,-1.138087518,-0.39272076,-0.208316271,0.488921115,-0.055758713,0.525183006,0.287298864,0.522717832,-0.317912761,-0.296469714,0.993936647,0.560863093,0.60535336,0.257875596,-0.224874619,-0.450544654,0.450544654,72
2004,-0.180247552,-0.015307176,-1.138087518,-0.39272076,-0.208687943,0.44372892,-0.049761817,0.657512975,-0.011066779,0.6968478,-0.317912761,-0.334232687,0.974429687,0.560863093,0.60535336,0.253026285,-0.100961972,-0.450544654,0.450544654,71.8
2003,-0.057891945,-0.007154608,-1.138087518,-0.39272076,0.87296974,0.408579434,-0.037768024,0.701622965,-0.20857643,0.6968478,-0.317912761,-0.363708481,0.955165407,0.582987952,0.60535336,0.219081106,-0.100961972,-0.450544654,0.450544654,75
2002,-0.155776431,0.009150529,-1.138087518,-0.39272076,0.678771256,0.373429949,-0.025774231,0.701622965,-0.22118343,0.6968478,-0.317912761,-0.387529823,0.944243827,0.605112811,0.60535336,0.19483455,-0.06998381,-0.450544654,0.450544654,71.2
